date,factor,cum_factor,pre_close,ref_price,kind
2015-07-20,0.97449664,0.57391953,14.9,14.52,息
2017-07-27,0.95438596,0.58893946,14.25,13.6,息
2018-07-30,0.95744681,0.61708730,14.1,13.5,息
2019-08-01,0.96744186,0.64451340,15.05,14.56,息
2020-07-27,0.93239437,0.66620376,14.2,13.24,息
2021-09-13,0.97407407,0.71450856,13.5,13.15,息
2022-07-25,0.92341772,0.73352590,15.8,14.59,息
2023-07-24,0.95662651,0.79435978,16.6,15.88,息
2024-07-25,0.95378323,0.83037609,24.45,23.32,息
2025-07-15,0.92579505,0.87061301,28.3,26.2,息
2026-06-17,0.94039497,0.94039497,27.85,26.19,息
