date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2019-12-20,0.99051383,,0.75821573,37.95,37.59,除息,exright
2020-03-20,0.98955132,,0.76547717,32.54,32.2,除息,exright
2020-06-19,0.99175045,,0.77355985,38.79,38.47,除息,exright
2020-09-22,0.99305377,,0.77999445,38.87,38.6,除息,exright
2020-12-21,0.99345892,,0.78545037,38.22,37.97,除息,exright
2021-03-22,0.99351797,,0.79062189,33.94,33.72,除息,exright
2021-06-22,0.99453253,,0.79578016,36.58,36.38,除息,exright
2021-09-24,0.99293862,,0.80015498,36.82,36.56,除息,exright
2021-12-21,0.99140798,,0.80584536,36.08,35.77,除息,exright
2022-03-21,0.99219482,,0.81282921,32.03,31.78,除息,exright
2022-06-23,0.99517408,,0.81922339,29.01,28.87,除息,exright
2022-09-21,0.98993964,,0.82319607,29.82,29.52,除息,exright
2022-12-19,0.99108911,,0.83156189,30.3,30.03,除息,exright
2023-03-17,0.98797664,,0.83903847,29.11,28.76,除息,exright
2023-06-20,0.98935074,,0.84924930,29.11,28.8,除息,exright
2023-09-20,0.98552722,,0.85839052,29.02,28.6,除息,exright
2023-12-19,0.99187520,,0.87099626,30.77,30.52,除息,exright
2024-03-19,0.98843537,,0.87813089,29.4,29.06,除息,exright
2024-06-21,0.98898164,,0.88840496,29.95,29.62,除息,exright
2024-09-20,0.98945013,,0.89830279,31.28,30.95,除息,exright
2024-12-17,0.98887015,,0.90788082,29.65,29.32,除息,exright
2025-03-18,0.98813961,,0.91809912,29.51,29.16,除息,exright
2025-06-17,0.98957931,,0.92911883,25.91,25.64,除息,exright
2025-09-17,0.98789174,,0.93890284,28.08,27.74,除息,exright
2025-12-16,0.98758425,,0.95041066,28.19,27.84,除息,exright
2026-03-17,0.98751338,,0.96235907,28.03,27.68,除息,exright
2026-06-16,0.98757102,,0.97452763,28.16,27.81,除息,exright
2026-09-17,0.98679245,,0.98679245,26.5,26.15,除息,exright
