date,factor,cum_factor,pre_close,ref_price,kind
2015-08-10,0.93726937,0.45932886,271,254,息
2016-08-05,0.94690265,0.49007135,282.5,267.5,息
2017-08-08,0.93939394,0.51755198,280.5,263.5,息
2018-07-03,0.94505495,0.55094243,273,258,息
2019-07-08,0.93534483,0.58297397,232,217,息
2020-06-24,0.94320487,0.62327171,246.5,232.5,息
2021-08-02,0.92592593,0.66080205,351,325,息
2022-07-29,0.86833856,0.71366622,319,277,息
2023-07-04,0.95200000,0.82187553,312.5,297.5,息
2024-07-03,0.96530612,0.86331464,490,473,息
2025-06-26,0.95142857,0.89434286,700,666,息
2026-07-01,0.94000000,0.94000000,700,658,息
