date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2015-08-14,0.91969739,,0.42864764,10.35,9.51,權息,exright
2016-07-08,0.95464853,,0.46607465,8.82,8.42,息,exright
2017-07-21,0.95182013,,0.48821596,9.34,8.89,息,exright
2018-08-10,0.93474819,,0.51292881,10.75,10.04,權息,exright
2019-08-02,0.93457941,,0.54873474,11.95,11.16,權,exright
2020-07-23,0.92645261,,0.58714619,11.5,10.65,權息,exright
2021-09-01,0.94064522,,0.63375740,12.25,11.52,權,exright
2022-07-06,0.90991809,,0.67374753,15.7,14.28,權息,exright
2023-07-26,0.94653810,,0.74044855,16.3,15.42,權息,exright
2024-07-24,0.92325121,,0.78227020,16.5,15.23,權息,exright
2025-07-23,0.91650746,,0.84729940,18.1,16.58,權息,exright
2026-07-15,0.92448719,,0.92448719,22.95,21.21,權息,exright
