date,factor,cum_factor,pre_close,ref_price,kind
2016-09-12,0.97929936,0.72630938,157,153.75,息
2017-07-03,0.96860068,0.74166226,146.5,141.9,息
2018-08-09,0.95313653,0.76570488,135.5,129.15,息
2019-07-26,0.97529880,0.80335277,125.5,122.4,息
2020-10-14,0.98922190,0.82369913,173.5,171.63,息
2021-07-28,0.97746479,0.83267376,177.5,173.5,息
2022-07-28,0.96951220,0.85187085,164,159,息
2023-07-14,0.95986622,0.87865925,149.5,143.5,息
2024-07-26,0.97267760,0.91539761,91.5,89,息
2025-07-23,0.96640000,0.94111103,125,120.8,息
2026-07-30,0.97383178,0.97383178,160.5,156.3,息
