date,factor,cum_factor,pre_close,ref_price,kind
2015-09-02,0.91084695,0.42327554,33.65,30.65,息
2016-07-07,0.90445860,0.46470545,31.4,28.4,息
2017-06-28,0.90403071,0.51379405,52.1,47.1,息
2018-06-26,0.84455959,0.56833695,57.9,48.9,息
2019-07-04,0.93759750,0.67293884,32.05,30.05,息
2020-07-01,0.96134021,0.71772678,38.8,37.3,息
2021-08-06,0.88932039,0.74658979,51.5,45.8,息
2022-07-06,0.93410214,0.83950599,30.35,28.35,息
2023-06-29,0.93957704,0.89873039,33.1,31.1,息
2024-06-27,0.97183099,0.95652656,35.5,34.5,息
2025-06-27,0.98425197,0.98425197,63.5,62.5,息
