date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2024-02-27,0.99498118,,0.85369752,15.94,15.86,除息,exright
2024-03-18,0.99495586,,0.85800368,15.86,15.78,除息,exright
2024-04-18,0.99485861,,0.86235351,15.56,15.48,除息,exright
2024-05-17,0.99496855,,0.86681012,15.9,15.82,除息,exright
2024-06-24,0.99499061,,0.87119348,15.97,15.89,除息,exright
2024-07-19,0.99507692,,0.87557961,16.25,16.17,除息,exright
2024-08-21,0.99509503,,0.87991148,16.31,16.23,除息,exright
2024-09-23,0.99520096,,0.88424869,16.67,16.59,除息,exright
2024-10-22,0.99504950,,0.88851270,16.16,16.08,除息,exright
2024-11-21,0.99499687,,0.89293316,15.99,15.91,除息,exright
2024-12-20,0.99498433,,0.89742308,15.95,15.87,除息,exright
2025-01-22,0.99491741,,0.90194695,15.74,15.66,除息,exright
2025-02-18,0.99495586,,0.90655460,15.86,15.78,除息,exright
2025-03-18,0.99496539,,0.91115057,15.89,15.81,除息,exright
2025-04-21,0.99470549,,0.91576107,15.11,15.03,除息,exright
2025-05-19,0.99428571,,0.92063538,14,13.92,除息,exright
2025-06-17,0.99426112,,0.92592639,13.94,13.86,除息,exright
2025-07-16,0.99493121,,0.93127084,13.81,13.74,除息,exright
2025-08-18,0.99517574,,0.93601530,14.51,14.44,除息,exright
2025-09-16,0.99534574,,0.94055277,15.04,14.97,除息,exright
2025-10-20,0.99543974,,0.94495082,15.35,15.28,除息,exright
2025-11-18,0.99531459,,0.94927978,14.94,14.87,除息,exright
2025-12-16,0.99533644,,0.95374848,15.01,14.94,除息,exright
2026-01-20,0.99537649,,0.95821718,15.14,15.07,除息,exright
2026-02-26,0.99540381,,0.96266809,15.23,15.16,除息,exright
2026-03-17,0.99529254,,0.96711313,14.87,14.8,除息,exright
2026-04-20,0.99530831,,0.97168731,14.92,14.85,除息,exright
2026-05-19,0.99523485,,0.97626766,14.69,14.62,除息,exright
2026-06-16,0.99534574,,0.98094199,15.04,14.97,除息,exright
2026-07-16,0.99527027,,0.98552889,14.8,14.73,除息,exright
2026-08-18,0.99514226,,0.99021233,14.41,14.34,除息,exright
2026-09-16,0.99504600,,0.99504600,14.13,14.06,除息,exright
