date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2008-06-03,0.92982456,,0.54681770,74.1,68.9,除息,exright
2009-06-03,0.92830189,,0.58808696,53,49.2,除息,exright
2010-05-31,0.96583144,,0.63350831,43.9,42.4,除息,exright
2011-06-02,0.94266055,,0.65592016,43.6,41.1,除息,exright
2012-05-31,0.92977099,,0.69581798,32.75,30.45,除息,exright
2013-05-30,0.95901639,,0.74837566,24.4,23.4,除息,exright
2014-07-07,0.98275862,,0.78035753,34.8,34.2,除息,exright
2015-07-23,0.93548387,,0.79404801,15.5,14.5,除息,exright
2016-07-14,0.96742671,,0.84880995,30.7,29.7,除息,exright
2017-07-18,0.94805195,,0.87738941,19.25,18.25,除息,exright
2019-07-11,0.96473430,,0.92546554,20.7,19.97,除息,exright
2022-07-21,0.98000000,,0.95929577,17.5,17.15,除息,exright
2023-07-27,0.97887324,,0.97887324,28.4,27.8,除息,exright
