date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2008-08-05,0.92392947,,0.52340965,39.7,36.68,除權息,exright
2009-08-18,0.91309524,,0.56650390,42,38.35,除權息,exright
2010-08-23,0.95305164,,0.62042148,63.9,60.9,除息,exright
2011-08-22,0.93355482,,0.65098412,45.15,42.15,除息,exright
2012-08-23,0.94328922,,0.69731750,52.9,49.9,除息,exright
2013-08-28,0.95169082,,0.73924040,82.8,78.8,除息,exright
2014-07-14,0.94566624,,0.77676529,77.3,73.1,除息,exright
2015-07-28,0.94557823,,0.82139476,73.5,69.5,除息,exright
2016-07-27,0.95232420,,0.86866928,83.9,79.9,除息,exright
2017-07-27,0.94528044,,0.91215711,73.1,69.1,除息,exright
2018-08-02,0.96495925,,0.96495925,85.9,82.89,除息,exright
