date,factor,cum_factor,pre_close,ref_price,kind
2015-01-05,0.98454333,0.60492293,21.35,21.02,權
2016-07-14,0.96774194,0.61441982,15.5,15,息
2017-07-13,0.96835443,0.63490048,15.8,15.3,息
2018-07-05,0.97021277,0.65564886,23.5,22.8,息
2019-07-04,0.96010363,0.67577843,19.3,18.53,息
2020-07-02,0.95642458,0.70385989,17.9,17.12,息
2021-06-30,0.95114007,0.73592827,30.7,29.2,息
2022-06-30,0.90988142,0.77373280,25.3,23.02,息
2023-06-29,0.95529061,0.85036663,33.55,32.05,息
2024-06-20,0.96767677,0.89016538,49.5,47.9,息
2025-06-19,0.95170455,0.91989951,35.2,33.5,息
2026-06-17,0.96658098,0.96658098,38.9,37.6,息
