date,factor,cum_factor,pre_close,ref_price,kind
2015-07-17,0.97606383,0.62017264,18.8,18.35,息
2016-07-21,0.97808219,0.63538124,14.6,14.28,息
2017-07-11,0.97361111,0.64961947,14.4,14.02,息
2018-07-09,0.95967742,0.66722685,12.4,11.9,息
2019-07-15,0.96452830,0.69526159,13.25,12.78,息
2021-08-26,0.96187050,0.72083068,13.9,13.37,息
2022-06-30,0.93610224,0.74940512,15.65,14.65,息
2023-07-06,0.92562814,0.80055905,19.9,18.42,息
2024-07-12,0.98070740,0.86488193,15.55,15.25,息
2025-07-18,0.94894737,0.88189600,19,18.03,息
2026-06-22,0.92934132,0.92934132,16.7,15.52,息
