date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2015-11-17,1.30884718,,0.78892279,18.65,24.41,退還股款,reduce
2016-09-26,0.91845826,,0.60276157,18.4,16.89,息,exright
2017-08-22,0.95287183,,0.65627541,19.1,18.19,息,exright
2018-08-17,0.94904459,,0.68873419,15.7,14.9,息,exright
2019-08-19,0.96932515,,0.72571321,16.3,15.8,息,exright
2020-07-27,0.97637795,,0.74867882,12.7,12.4,息,exright
2021-09-07,0.96824026,,0.76679201,15.45,14.95,息,exright
2022-07-18,0.96000000,,0.79194395,25,24,息,exright
2023-07-19,0.97841727,,0.82494161,20.85,20.4,息,exright
2024-07-18,0.98354481,,0.84313885,54.7,53.79,息,exright
2025-09-17,0.88802047,,0.85724498,107,95.01,權息,exright
2026-02-04,0.99390839,,0.96534372,79.6,79.11,權,exright
2026-08-19,0.97126026,,0.97126026,69.3,67.3,息,exright
