date,factor,cum_factor,pre_close,ref_price,kind
2016-08-09,0.95433790,0.56965222,10.95,10.45,息
2017-08-01,0.95652174,0.59690830,11.5,11,息
2018-08-02,0.95488722,0.62404050,13.3,12.7,息
2019-08-01,0.94827586,0.65352273,17.4,16.5,息
2020-08-04,0.96282528,0.68916942,13.45,12.95,息
2021-07-01,0.94871795,0.71577828,27.3,25.9,息
2022-06-30,0.94136126,0.75446900,28.65,26.97,息
2023-06-30,0.91896272,0.80146595,30.85,28.35,息
2024-07-04,0.95973154,0.87214196,37.25,35.75,息
2025-07-18,0.95550847,0.90873533,23.6,22.55,息
2026-07-02,0.95104895,0.95104895,21.45,20.4,息
