date,factor,cum_factor,pre_close,ref_price,kind
2015-07-08,0.94331984,0.55205832,74.1,69.9,息
2016-07-08,0.92833333,0.58522920,60,55.7,息
2017-07-24,0.92800633,0.63040848,63.2,58.65,息
2018-07-09,0.95601173,0.67931485,68.2,65.2,息
2019-07-04,0.93697479,0.71057166,59.5,55.75,息
2020-04-23,0.93893130,0.75836797,65.5,61.5,息
2021-01-13,0.98106796,0.80769271,103,101.05,權
2021-04-08,0.96840149,0.82327906,134.5,130.25,息
2022-04-21,0.95680894,0.85014229,98.4,94.15,息
2023-04-20,0.97777778,0.88851834,67.5,66,息
2024-04-11,0.97404844,0.90871194,57.8,56.3,息
2025-04-10,0.95358090,0.93292274,37.7,35.95,息
2026-04-16,0.97833622,0.97833622,57.7,56.45,息
