date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2018-04-19,0.99731688,,0.68285333,37.27,37.17,除息,exright
2018-07-17,0.99153215,,0.68469044,37.79,37.47,除息,exright
2018-10-16,0.99007777,,0.69053781,37.29,36.92,除息,exright
2019-01-16,0.98994018,,0.69745815,36.78,36.41,除息,exright
2019-04-17,0.98902196,,0.70454575,40.08,39.64,除息,exright
2019-07-16,0.99126741,,0.71236613,42.37,42,除息,exright
2019-10-18,0.99001362,,0.71864174,44.06,43.62,除息,exright
2020-01-16,0.99047187,,0.72589076,44.08,43.66,除息,exright
2020-04-20,0.99100315,,0.73287368,44.46,44.06,除息,exright
2020-07-16,0.99098132,,0.73952709,46.57,46.15,除息,exright
2020-10-21,0.99168165,,0.74625735,44.48,44.11,除息,exright
2021-01-19,0.99109995,,0.75251705,43.82,43.43,除息,exright
2021-04-20,0.99076549,,0.75927463,41.15,40.77,除息,exright
2021-07-16,0.99135110,,0.76635151,42.78,42.41,除息,exright
2021-10-19,0.99144487,,0.77303743,42.08,41.72,除息,exright
2022-01-18,0.99091597,,0.77970794,39.63,39.27,除息,exright
2022-04-20,0.98959212,,0.78685575,35.55,35.18,除息,exright
2022-07-18,0.98861646,,0.79513138,34.26,33.87,除息,exright
2022-10-19,0.98602731,,0.80428702,31.49,31.05,除息,exright
2023-01-30,0.98739742,,0.81568432,34.12,33.69,除息,exright
2023-04-21,0.98714115,,0.82609525,33.44,33.01,除息,exright
2023-07-18,0.98718331,,0.83685626,33.55,33.12,除息,exright
2023-10-19,0.98562760,,0.84772124,31.31,30.86,除息,exright
2024-01-17,0.98825215,,0.86008270,34.9,34.49,除息,exright
2024-04-18,0.98679190,,0.87030694,34.07,33.62,除息,exright
2024-07-19,0.98674765,,0.88195590,36.22,35.74,除息,exright
2024-10-22,0.98701299,,0.89380086,36.19,35.72,除息,exright
2025-01-22,0.98580352,,0.90556139,35.22,34.72,除息,exright
2025-04-21,0.98533294,,0.91860231,34.09,33.59,除息,exright
2025-07-16,0.98597833,,0.93227606,31.38,30.94,除息,exright
2025-10-20,0.98673204,,0.94553403,34.67,34.21,除息,exright
2026-01-20,0.98620293,,0.95824802,34.79,34.31,除息,exright
2026-04-20,0.98562207,,0.97165399,34.08,33.59,除息,exright
2026-07-16,0.98582817,,0.98582817,33.87,33.39,除息,exright
