date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2008-11-24,0.83344482,,0.55106910,14.95,12.46,除權息,exright
2009-09-09,0.93138402,,0.66119446,25.65,23.89,除權息,exright
2010-08-23,0.94296029,,0.70990532,41.55,39.18,除權息,exright
2011-08-04,0.99132743,,0.75284752,56.5,56.01,除息,exright
2012-11-26,0.97231834,,0.75943376,14.45,14.05,除權,exright
2016-09-06,0.99341176,,0.78105465,21.25,21.11,除息,exright
2017-09-11,0.97481108,,0.78623455,19.85,19.35,除息,exright
2020-07-02,0.97378277,,0.80655069,26.7,26,除息,exright
2020-12-03,0.98319039,,0.82826551,29.15,28.66,除權,exright
2021-08-17,0.89130435,,0.84242637,23,20.5,除息,exright
2025-12-23,0.94516129,,0.94516129,18.6,17.58,除權,exright
