date,factor,cum_factor,pre_close,ref_price,kind
2019-10-23,0.99132653,0.90208463,39.2,38.86,息
2020-04-24,0.98529772,0.90997729,40.81,40.21,息
2020-10-23,0.97953964,0.92355567,39.1,38.3,息
2021-04-22,0.98624204,0.94284665,39.25,38.71,息
2021-10-21,0.98692810,0.95599925,39.78,39.26,息
2022-04-22,0.98747045,0.96866149,42.3,41.77,息
2022-10-21,0.98095238,0.98095238,42,41.2,息
