date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2015-07-23,0.95904252,,0.54495792,60.3,57.83,息,exright
2016-07-13,0.96010970,,0.56823124,63.3,60.77,權息,exright
2017-07-06,0.96357169,,0.59183991,87.7,84.5,息,exright
2018-07-09,0.93145147,,0.61421472,60,55.88,息,exright
2018-11-26,0.99308131,,0.65941677,46.7,46.37,權,exright
2019-07-10,0.95139812,,0.66401086,74.6,70.97,息,exright
2020-07-14,0.94817937,,0.69793164,106.5,100.98,息,exright
2020-08-11,0.98148881,,0.73607554,114,111.88,權,exright
2021-03-04,0.98165939,,0.74995816,114.5,112.4,息,exright
2021-10-12,0.98286290,,0.76396983,99.2,97.5,息,exright
2022-03-15,0.98871560,,0.77729033,109,107.77,息,exright
2022-09-15,0.98540564,,0.78616170,201.5,198.55,息,exright
2023-03-16,0.99078461,,0.79780515,130,128.8,息,exright
2023-09-14,0.95704790,,0.80522562,139.5,133.5,息,exright
2024-03-18,0.98393574,,0.84136397,124.5,122.5,息,exright
2024-09-13,0.97435897,,0.85510053,117,114,息,exright
2024-11-11,0.98169685,,0.87760317,120,117.8,權,exright
2025-03-18,0.98607951,,0.89396556,136.5,134.59,息,exright
2025-09-15,0.97047646,,0.90658568,105,101.9,息,exright
2026-03-16,0.97668998,,0.93416555,85.8,83.8,息,exright
2026-09-10,0.95646067,,0.95646067,71.2,68.1,息,exright
