date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2015-07-01,0.95825771,,0.68091955,27.55,26.4,息,exright
2016-07-01,0.94832962,,0.71058082,22.45,21.29,息,exright
2017-06-15,0.95703125,,0.74929730,25.6,24.5,息,exright
2018-06-21,0.96250000,,0.78293922,24,23.1,息,exright
2019-07-10,0.95555556,,0.81344334,18,17.2,息,exright
2020-08-12,0.96149607,,0.85127792,21.4,20.57,息,exright
2021-07-29,0.97733711,,0.88536806,35.3,34.5,息,exright
2022-07-27,0.96428700,,0.90589834,27.7,26.71,息,exright
2023-06-19,0.97067449,,0.93944887,34.1,33.1,息,exright
2024-06-19,0.98063492,,0.96783101,31.5,30.89,息,exright
2025-06-19,0.99343629,,0.98694325,25.9,25.73,息,exright
2026-06-22,0.99346405,,0.99346405,38.25,38,息,exright
