date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2017-06-14,0.94801980,,0.64271010,40.4,38.3,息,exright
2018-06-28,0.98563218,,0.67795008,34.8,34.3,息,exright
2018-09-21,0.97974881,,0.68783274,29.3,28.7,權,exright
2019-07-31,0.95881683,,0.70205009,45.8,43.91,權息,exright
2019-12-04,0.99551643,,0.73220459,40.05,39.87,權,exright
2020-07-13,0.98373690,,0.73550227,68,66.89,息,exright
2021-06-25,0.92887258,,0.74766157,105,97.53,息,exright
2022-06-27,0.93347693,,0.80491295,37.8,35.28,息,exright
2023-05-26,0.95866534,,0.86227406,40.6,38.92,權息,exright
2024-07-18,0.95238094,,0.89945263,31.9,30.38,權,exright
2025-03-06,0.99131139,,0.94442527,30.9,30.63,權,exright
2025-06-02,0.97797357,,0.95270293,22.7,22.2,息,exright
2026-06-30,0.97416021,,0.97416021,19.35,18.85,息,exright
