date,factor,cum_factor,pre_close,ref_price,kind
2015-08-19,0.98525799,0.74355089,20.35,20.05,息
2016-08-30,0.98416887,0.75467634,18.95,18.65,息
2017-08-30,0.98666667,0.76681590,22.5,22.2,息
2018-08-30,0.98837209,0.77717828,25.8,25.5,息
2019-08-29,0.99018003,0.78632156,30.55,30.25,息
2020-07-29,0.98913043,0.79411979,27.6,27.3,息
2021-08-13,0.99035370,0.80284638,31.1,30.8,息
2022-07-15,0.99071207,0.81066631,32.3,32,息
2023-07-14,0.99468085,0.81826631,37.6,37.4,息
2024-07-16,0.98686679,0.82264206,53.3,52.6,息
2025-07-21,0.91323210,0.83358977,23.05,21.05,息
2026-07-09,0.91279070,0.91279070,17.2,15.7,息
