date,factor,cum_factor,pre_close,ref_price,kind
2015-08-19,0.89248292,0.51864623,87.8,78.36,權息
2016-08-18,0.88359281,0.58112735,83.5,73.78,權息
2017-08-21,0.94164524,0.65768683,77.8,73.26,權息
2018-07-31,0.96688742,0.69844438,60.4,58.4,息
2019-07-18,0.95934959,0.72236370,61.5,59,息
2020-07-16,0.96079882,0.75297234,67.6,64.95,息
2021-07-26,0.95429616,0.78369407,54.7,52.2,息
2022-07-21,0.95681818,0.82122731,44,42.1,息
2023-07-20,0.96838235,0.85828983,40.8,39.51,息
2024-07-18,0.96932515,0.88631296,40.75,39.5,息
2025-07-17,0.95718654,0.91436084,32.7,31.3,息
2026-07-23,0.95525876,0.95525876,29.95,28.61,息
