date,factor,cum_factor,pre_close,ref_price,kind
2015-06-29,0.97192982,0.67163432,14.25,13.85,息
2016-07-08,0.98727273,0.69103170,16.5,16.29,息
2017-08-02,0.97975709,0.69994003,24.7,24.2,息
2018-08-02,0.99173554,0.71440160,96.8,96,息
2019-06-27,0.94680851,0.72035495,47,44.5,息
2020-07-28,0.97692308,0.76082433,78,76.2,息
2021-07-29,0.95786517,0.77879656,71.2,68.2,息
2022-06-30,0.91935484,0.81305447,49.6,45.6,息
2023-07-06,0.96015936,0.88437504,50.2,48.2,息
2024-06-27,0.97237569,0.92107110,54.3,52.8,息
2025-06-26,0.95782155,0.94723789,43.15,41.33,息
2026-07-09,0.98895028,0.98895028,181,179,息
