date,factor,cum_factor,pre_close,ref_price,kind
2015-08-19,0.87250996,0.47562584,25.1,21.9,權息
2016-07-05,0.95163241,0.54512368,41.35,39.35,息
2017-07-03,0.95978552,0.57283009,74.6,71.6,息
2018-07-12,0.94940978,0.59683135,59.3,56.3,息
2019-07-15,0.95677233,0.62863409,69.4,66.4,息
2020-06-29,0.94459834,0.65703623,72.2,68.2,息
2021-06-28,0.94767442,0.69557208,86,81.5,息
2022-07-05,0.96268657,0.73397790,80.4,77.4,息
2022-08-25,0.90905840,0.76242665,83.9,76.27,權
2023-09-14,0.96517413,0.83869931,100.5,97,息
2024-06-26,0.95175439,0.86896165,114,108.5,息
2025-05-28,0.96017699,0.91301040,113,108.5,息
2026-05-27,0.95087719,0.95087719,142.5,135.5,息
