date,factor,cum_factor,pre_close,ref_price,kind
2020-07-31,0.98864971,0.83819717,51.1,50.52,息
2021-08-11,0.96023857,0.84782018,50.3,48.3,息
2022-07-19,0.95987964,0.88292660,49.85,47.85,息
2023-07-25,0.95884774,0.91983053,48.6,46.6,息
2024-07-25,0.95930824,0.95930824,49.15,47.15,息
