date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2019-11-18,0.99899523,,0.77654300,39.81,39.77,除息,exright
2020-02-18,0.99419045,,0.77732403,39.59,39.36,除息,exright
2020-05-19,0.99392097,,0.78186632,39.48,39.24,除息,exright
2020-08-18,0.99495586,,0.78664838,39.65,39.45,除息,exright
2020-11-17,0.99583225,,0.79063646,38.39,38.23,除息,exright
2021-02-25,0.99653241,,0.79394543,37.49,37.36,除息,exright
2021-05-18,0.99655172,,0.79670808,37.7,37.57,除息,exright
2021-08-17,0.99677939,,0.79946486,37.26,37.14,除息,exright
2021-11-16,0.99646259,,0.80204794,36.75,36.62,除息,exright
2022-02-22,0.99554566,,0.80489519,35.92,35.76,除息,exright
2022-05-18,0.99351702,,0.80849651,37.02,36.78,除息,exright
2022-08-16,0.99298056,,0.81377218,37.04,36.78,除息,exright
2022-11-16,0.98918919,,0.81952479,37,36.6,除息,exright
2023-02-16,0.98984911,,0.82848134,36.45,36.08,除息,exright
2023-05-17,0.98690890,,0.83697741,37.43,36.94,除息,exright
2023-08-16,0.98614017,,0.84807971,38.24,37.71,除息,exright
2023-11-16,0.98453608,,0.85999915,38.8,38.2,除息,exright
2024-02-27,0.98718954,,0.87350699,38.25,37.76,除息,exright
2024-05-17,0.98559671,,0.88484223,38.88,38.32,除息,exright
2024-08-21,0.98717291,,0.89777312,38.98,38.48,除息,exright
2024-11-21,0.98783578,,0.90943857,39.46,38.98,除息,exright
2025-02-18,0.98790627,,0.92063740,39.69,39.21,除息,exright
2025-05-19,0.98691385,,0.93190764,36.68,36.2,除息,exright
2025-08-18,0.98691742,,0.94426442,36.69,36.21,除息,exright
2025-11-18,0.98893281,,0.95678160,37.95,37.53,除息,exright
2026-02-26,0.98904824,,0.96748899,38.35,37.93,除息,exright
2026-05-19,0.98900236,,0.97820202,38.19,37.77,除息,exright
2026-08-18,0.98907956,,0.98907956,38.46,38.04,除息,exright
