date,factor,cum_factor,pre_close,ref_price,kind
2015-07-15,0.97588652,0.62717518,70.5,68.8,息
2016-07-13,0.95533499,0.64267225,80.6,77,息
2017-07-12,0.95053763,0.67271926,93,88.4,息
2018-07-11,0.94910714,0.70772501,112,106.3,息
2019-07-02,0.94956522,0.74567452,115,109.2,息
2020-07-02,0.94977169,0.78527994,87.6,83.2,息
2021-07-30,0.97647059,0.82680917,102,99.6,息
2022-07-05,0.92372093,0.84673228,107.5,99.3,息
2023-06-27,0.95434783,0.91665378,92,87.8,息
2024-07-23,0.98338870,0.96050282,60.2,59.2,息
2025-07-15,0.98599440,0.97672753,35.7,35.2,息
2026-06-30,0.99060150,0.99060150,53.2,52.7,息
