date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2009-07-24,0.97667185,,0.39677465,32.15,31.4,除息,exright
2010-07-26,0.94075547,,0.40625175,50.3,47.32,除息,exright
2011-08-10,0.91525424,,0.43183565,29.5,27,除息,exright
2012-07-12,0.96590909,,0.47182044,30.8,29.75,除息,exright
2013-07-23,0.92248062,,0.48847292,25.8,23.8,除息,exright
2014-07-17,0.96087551,,0.52952107,36.55,35.12,除息,exright
2015-08-27,0.90473684,,0.55108186,19,17.19,除息,exright
2016-09-08,0.93680885,,0.60910735,31.65,29.65,除息,exright
2017-07-20,0.93333333,,0.65019385,39.75,37.1,除息,exright
2018-08-03,0.96801706,,0.69663627,46.9,45.4,除息,exright
2019-08-05,0.97255985,,0.71965289,54.3,52.81,除息,exright
2020-07-30,0.93637993,,0.73995743,55.8,52.25,除息,exright
2021-08-04,0.94656489,,0.79023205,65.5,62,除息,exright
2022-07-28,0.96268657,,0.83484192,53.6,51.6,除息,exright
2023-07-24,0.96656101,,0.86720014,63.1,60.99,除息,exright
2024-07-24,0.96597938,,0.89720165,87.3,84.33,除息,exright
2025-07-24,0.95238095,,0.92880000,105,100,除息,exright
2026-07-23,0.97524000,,0.97524000,250,243.81,除息,exright
