date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2019-06-18,0.99368273,,0.73085743,42.74,42.47,除息,exright
2019-09-18,0.99048266,,0.73550381,44.13,43.71,除息,exright
2019-12-16,0.99111820,,0.74257110,43.91,43.52,除息,exright
2020-03-17,0.99172113,,0.74922558,45.9,45.52,除息,exright
2020-06-16,0.99229947,,0.75548010,46.75,46.39,除息,exright
2020-09-16,0.99319872,,0.76134285,47.05,46.73,除息,exright
2020-12-16,0.99294066,,0.76655641,45.33,45.01,除息,exright
2021-03-17,0.99259625,,0.77200626,40.52,40.22,除息,exright
2021-06-17,0.99273959,,0.77776464,41.32,41.02,除息,exright
2021-09-16,0.98499885,,0.78345283,43.33,42.68,除息,exright
2021-12-16,0.98503918,,0.79538451,42.11,41.48,除息,exright
2022-03-16,0.99017199,,0.80746484,36.63,36.27,除息,exright
2022-06-17,0.98870056,,0.81547938,33.63,33.25,除息,exright
2022-09-19,0.98819804,,0.82479915,34.74,34.33,除息,exright
2022-12-16,0.98963134,,0.83464965,34.72,34.36,除息,exright
2023-03-16,0.98901769,,0.84339452,32.78,32.42,除息,exright
2023-06-16,0.98818540,,0.85275979,33.01,32.62,除息,exright
2023-09-18,0.98813147,,0.86295526,32.86,32.47,除息,exright
2023-12-18,0.98923166,,0.87332029,34.36,33.99,除息,exright
2024-03-18,0.98997265,,0.88282687,32.91,32.58,除息,exright
2024-06-24,0.98713730,,0.89176895,33.43,33,除息,exright
2024-09-23,0.98748222,,0.90338897,35.15,34.71,除息,exright
2024-12-20,0.98685819,,0.91484074,32.72,32.29,除息,exright
2025-03-18,0.98789713,,0.92702351,33.05,32.65,除息,exright
2025-06-17,0.98747390,,0.93838061,28.74,28.38,除息,exright
2025-09-16,0.98776561,,0.95028396,31.06,30.68,除息,exright
2025-12-16,0.98720409,,0.96205410,31.26,30.86,除息,exright
2026-03-17,0.98748395,,0.97452402,31.16,30.77,除息,exright
2026-06-16,0.98687580,,0.98687580,31.24,30.83,除息,exright
