date,factor,cum_factor,pre_close,ref_price,kind
2015-09-08,0.93402778,0.58063714,14.4,13.45,息
2016-09-08,0.93706294,0.62164868,14.3,13.4,息
2017-08-02,0.95000000,0.66340121,13,12.35,息
2018-08-10,0.97324415,0.69831706,14.95,14.55,息
2019-07-23,0.97986577,0.71751478,14.9,14.6,息
2020-09-07,0.90384615,0.73225823,15.6,14.1,息
2021-09-01,0.97683398,0.81015804,12.95,12.65,息
2022-07-19,0.97609562,0.82937128,12.55,12.25,息
2023-07-26,0.94137931,0.84968241,14.5,13.65,息
2024-09-10,0.96742671,0.90259304,15.35,14.85,息
2025-08-21,0.95555556,0.93298338,13.5,12.9,息
2026-08-03,0.97637795,0.97637795,12.7,12.4,息
