date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2026-01-20,0.99510426,,0.94940777,11.03,10.97,息,exright
2026-02-26,0.99514731,,0.95407869,11.54,11.48,息,exright
2026-03-17,0.99486486,,0.95873111,11.1,11.04,息,exright
2026-04-20,0.99502183,,0.96367974,11.45,11.39,息,exright
2026-05-19,0.99448217,,0.96850110,11.78,11.71,息,exright
2026-06-16,0.99418985,,0.97387477,12.22,12.14,息,exright
2026-07-16,0.99328969,,0.97956619,12.22,12.13,息,exright
2026-08-18,0.99313233,,0.98618379,11.94,11.85,息,exright
2026-09-16,0.99300341,,0.99300341,11.72,11.63,息,exright
