date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2021-07-16,0.98831004,,0.78247168,39.35,38.89,除息,exright
2021-10-19,0.99103139,,0.79172694,37.91,37.57,除息,exright
2022-01-18,0.99082569,,0.79889189,35.97,35.64,除息,exright
2022-04-20,0.98940150,,0.80628903,32.08,31.74,除息,exright
2022-07-18,0.98844884,,0.81492603,30.3,29.95,除息,exright
2022-10-19,0.98913805,,0.82444937,28.54,28.23,除息,exright
2023-01-17,0.98854337,,0.83350284,30.55,30.2,除息,exright
2023-04-21,0.98886341,,0.84316264,30.53,30.19,除息,exright
2023-07-18,0.98877486,,0.85265834,31.18,30.83,除息,exright
2023-10-19,0.98728365,,0.86233821,28.31,27.95,除息,exright
2024-01-17,0.98832306,,0.87344525,30.83,30.47,除息,exright
2024-04-18,0.99398396,,0.88376492,29.92,29.74,除息,exright
2024-07-16,0.99054224,,0.88911387,31.72,31.42,除息,exright
2024-10-17,0.99062793,,0.89760318,32.01,31.71,除息,exright
2025-01-17,0.98443709,,0.90609517,30.2,29.73,除息,exright
2025-04-18,0.98390411,,0.92041958,29.2,28.73,除息,exright
2025-07-16,0.98273963,,0.93547691,27.23,26.76,除息,exright
2025-10-20,0.98684643,,0.95190719,30.41,30.01,除息,exright
2026-01-19,0.98817346,,0.96459505,30.44,30.08,除息,exright
2026-04-20,0.98805970,,0.97613941,30.15,29.79,除息,exright
2026-07-16,0.98793566,,0.98793566,29.84,29.48,除息,exright
