date,factor,cum_factor,pre_close,ref_price,kind
2016-08-15,0.97037037,0.59861635,10.8,10.48,息
2017-08-17,0.95624333,0.61689471,9.37,8.96,息
2018-08-01,0.95567568,0.64512315,9.25,8.84,息
2019-07-04,0.97275204,0.67504403,18.35,17.85,息
2020-07-07,0.95200000,0.69395282,25,23.8,息
2021-07-14,0.94618834,0.72894204,22.3,21.1,息
2022-07-13,0.93924051,0.77039846,19.75,18.55,息
2023-07-10,0.95939086,0.82023556,39.4,37.8,息
2024-07-02,0.95046440,0.85495452,32.3,30.7,息
2025-03-27,0.94791667,0.89951241,28.8,27.3,息
2026-03-19,0.94893617,0.94893617,23.5,22.3,息
