date,factor,cum_factor,pre_close,ref_price,kind
2015-07-28,0.91232493,0.44416348,35.7,32.57,權息
2016-07-14,0.93479053,0.48684790,27.45,25.66,權息
2017-07-13,0.93594549,0.52080962,29.35,27.47,權息
2018-07-13,0.96460177,0.55645295,28.25,27.25,息
2019-07-22,0.93535714,0.57687324,28,26.19,權息
2020-07-09,0.89853480,0.61674115,27.3,24.53,權息
2021-08-27,0.89531459,0.68638538,37.35,33.44,權息
2022-07-21,0.95698925,0.76664156,46.5,44.5,息
2023-07-06,0.92424242,0.80109736,39.6,36.6,息
2024-05-31,0.95652174,0.86676108,34.5,33,息
2025-05-28,0.94550409,0.90615931,36.7,34.7,息
2026-05-28,0.95838752,0.95838752,38.45,36.85,息
