date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2025-08-18,0.98154808,,0.88526550,12.79,12.55,息,exright
2025-11-18,0.97629524,,0.90190742,14.09,13.75,息,exright
2026-02-26,0.97750597,,0.92380602,16.76,16.38,息,exright
2026-05-19,0.97158082,,0.94506433,22.52,21.88,息,exright
2026-08-18,0.97270789,,0.97270789,23.45,22.81,息,exright
