date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2008-08-06,0.89439331,,0.39203589,119.5,106.88,除權息,exright
2009-08-06,0.90438642,,0.43832606,191.5,173.19,除權息,exright
2010-07-27,0.96794872,,0.48466678,156,151,除息,exright
2011-08-16,0.91123457,,0.50071535,81,73.81,除權息,exright
2012-07-26,0.94818653,,0.54949117,48.25,45.75,除息,exright
2013-07-23,0.98117871,,0.57951801,52.6,51.61,除息,exright
2014-07-29,0.98554745,,0.59063452,68.5,67.51,除息,exright
2015-08-20,0.91581818,,0.59929587,55,50.37,除權息,exright
2016-07-21,0.98302207,,0.65438303,58.9,57.9,除息,exright
2017-08-16,0.93856859,,0.66568498,50.3,47.21,除權息,exright
2018-08-09,0.88362235,,0.70925555,51.9,45.86,除權息,exright
2019-08-01,0.94278146,,0.80266818,37.75,35.59,除權息,exright
2020-07-27,0.96040404,,0.85138308,24.75,23.77,除權息,exright
2021-09-09,0.98742138,,0.88648428,23.85,23.55,除息,exright
2022-08-29,0.98617512,,0.89777707,21.7,21.4,除息,exright
2023-08-29,0.98823529,,0.91036273,25.5,25.2,除息,exright
2024-09-12,0.99050633,,0.92120038,31.6,31.3,除息,exright
2025-08-29,0.95251142,,0.93002978,43.8,41.72,除權息,exright
2026-08-31,0.97639752,,0.97639752,48.3,47.16,除權息,exright
