date,factor,cum_factor,pre_close,ref_price,kind
2015-07-24,0.95815900,0.67905336,23.9,22.9,息
2016-07-26,0.97811816,0.70870634,22.85,22.35,息
2017-07-26,0.96653543,0.72456107,25.4,24.55,息
2018-07-26,0.96451613,0.74964770,24.8,23.92,息
2019-07-25,0.96000000,0.77722672,25,24,息
2020-07-24,0.97584541,0.80961116,20.7,20.2,息
2021-08-31,0.99200000,0.82965104,37.5,37.2,息
2022-07-26,0.90095847,0.83634178,31.3,28.2,息
2023-07-26,0.96592845,0.92828006,29.35,28.35,息
2024-07-25,0.98488121,0.96102362,23.15,22.8,息
2025-07-24,0.98350000,0.97577618,20,19.67,息
2026-07-24,0.99214660,0.99214660,19.1,18.95,息
