date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2015-08-06,0.94214876,,0.59824942,60.5,57,息,exright
2016-08-11,0.95342319,,0.63498404,107.5,102.49,息,exright
2017-08-17,0.95815900,,0.66600440,95.6,91.6,息,exright
2018-08-20,0.95675676,,0.69508756,92.5,88.5,息,exright
2019-08-19,0.96336996,,0.72650395,136.5,131.5,息,exright
2020-08-19,0.94761905,,0.75412767,105,99.5,息,exright
2021-08-19,0.97288136,,0.79581312,147.5,143.5,息,exright
2022-09-01,0.97321429,,0.81799606,168,163.5,息,exright
2023-08-11,0.96112875,,0.84050972,181.5,174.44,息,exright
2024-08-15,0.96384277,,0.87450273,214,206.26,息,exright
2025-08-07,0.93920171,,0.90730849,140,131.48,息,exright
2026-08-06,0.96604220,,0.96604220,191.5,184.99,息,exright
