date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2015-09-08,0.98387850,,0.77987664,85.6,84.22,除息,exright
2016-07-19,0.93416268,,0.79265544,104.5,97.62,除權息,exright
2017-07-31,0.97799780,,0.84851970,90.9,88.9,除息,exright
2018-08-02,0.97322624,,0.86760901,74.7,72.7,除息,exright
2019-08-01,0.98403226,,0.89147720,62,61.01,除息,exright
2020-07-30,0.97895833,,0.90594307,48,46.99,除息,exright
2021-07-29,0.98236332,,0.92541535,56.7,55.7,除息,exright
2022-07-28,0.97847920,,0.94202963,69.7,68.2,除息,exright
2023-07-27,0.96478873,,0.96274876,56.8,54.8,除息,exright
2026-07-27,0.99788557,,0.99788557,402,401.15,除息,exright
