date,factor,cum_factor,pre_close,ref_price,kind,event
2015-07-16,0.96108949,0.52296122,51.4,49.4,除息,exright
2016-08-16,0.92774566,0.54413374,34.6,32.1,除息,exright
2017-07-20,0.93939394,0.58651176,24.75,23.25,除息,exright
2018-07-19,0.94035785,0.62435123,25.15,23.65,除息,exright
2019-07-30,0.95481928,0.66395067,33.2,31.7,除息,exright
2020-08-14,0.93162393,0.69536789,29.25,27.25,除息,exright
2021-08-12,0.95663957,0.74640407,36.9,35.3,除息,exright
2022-08-04,0.94285714,0.78023542,43.75,41.25,除息,exright
2023-08-10,0.92876712,0.82752241,36.5,33.9,除息,exright
2024-08-08,0.97798742,0.89099021,31.8,31.1,除息,exright
2025-08-07,0.94266442,0.91104465,29.65,27.95,除息,exright
2026-08-18,0.96645702,0.96645702,23.85,23.05,除息,exright
