date,factor,cum_factor,pre_close,ref_price,kind
2015-11-24,0.96686160,0.69941106,25.65,24.8,息
2016-11-23,0.97307692,0.72338281,26,25.3,息
2017-11-23,0.97376543,0.74339735,32.4,31.55,息
2018-11-22,0.96627319,0.76342549,29.65,28.65,息
2019-11-22,0.96606335,0.79007210,35.36,34.16,息
2020-11-20,0.97344278,0.81782639,41.42,40.32,息
2021-11-19,0.97177419,0.84013813,62,60.25,息
2022-11-16,0.95584177,0.86454048,54.35,51.95,息
2023-11-16,0.96483826,0.90448075,71.1,68.6,息
2024-11-18,0.96936488,0.93744288,80.3,77.84,息
2025-11-21,0.96706915,0.96706915,91.1,88.1,息
