date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2016-10-18,0.97923153,,0.65297276,10.15,9.93,息,exright
2017-07-12,0.94615385,,0.66682163,13,12.3,息,exright
2018-06-15,0.95859213,,0.70477083,24.15,23.15,息,exright
2019-06-18,0.92500000,,0.73521449,16,14.8,息,exright
2020-06-23,0.96557238,,0.79482648,14.7,14.19,息,exright
2021-08-02,0.96842105,,0.82316613,28.5,27.6,息,exright
2022-06-21,0.94870931,,0.85000850,40.6,38.51,權息,exright
2023-06-06,0.96166134,,0.89596307,46.95,45.15,息,exright
2024-06-20,0.97014925,,0.93168253,36.85,35.75,息,exright
2025-06-04,0.97434895,,0.96034968,20.9,20.36,權息,exright
2026-06-11,0.98563218,,0.98563218,34.8,34.3,息,exright
