date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2019-07-01,0.98239013,,0.75438957,62.3,61.2,息,exright
2019-10-14,0.99713224,,0.76791240,63.8,63.61,權,exright
2020-07-01,0.96677067,,0.77012093,64.1,61.97,息,exright
2021-07-26,0.96629747,,0.79659111,63.2,61.07,息,exright
2022-07-04,0.96597444,,0.82437463,62.6,60.47,息,exright
2022-12-05,0.98812818,,0.85341246,56.1,55.43,權,exright
2023-06-28,0.96444073,,0.86366574,59.9,57.77,息,exright
2024-07-01,0.96395939,,0.89550940,59.1,56.97,息,exright
2025-06-30,0.96519608,,0.92899080,61.2,59.07,息,exright
2026-06-30,0.96248919,,0.96248919,60.8,58.51,息,exright
