date,factor,cum_factor,pre_close,ref_price,kind
2015-09-01,0.95061728,0.65410110,20.25,19.25,息
2016-09-01,0.95525727,0.68808038,22.35,21.35,息
2017-08-30,0.96023857,0.72030896,25.15,24.15,息
2018-08-30,0.95131086,0.75013542,26.7,25.4,息
2019-09-04,0.96303142,0.78852818,27.05,26.05,息
2020-09-03,0.96904025,0.81879798,32.3,31.3,息
2021-09-02,0.96726190,0.84495766,33.6,32.5,息
2022-09-01,0.96691729,0.87355622,33.25,32.15,息
2023-08-31,0.97358944,0.90344462,41.65,40.55,息
2024-09-05,0.97834646,0.92795236,50.8,49.7,息
2025-09-04,0.97037037,0.94849054,40.5,39.3,息
2026-09-03,0.97745209,0.97745209,44.35,43.35,息
