date,factor,cum_factor,pre_close,ref_price,kind
2015-07-16,0.96804734,0.50676165,16.9,16.36,息
2016-07-13,0.96111111,0.52348851,18,17.3,息
2017-07-12,0.88359788,0.54467012,28.35,25.05,息
2018-07-11,0.86666667,0.61642307,22.5,19.5,息
2019-07-17,0.91331269,0.71125739,16.15,14.75,息
2020-07-20,0.95102041,0.77876657,12.25,11.65,息
2021-09-09,0.97785978,0.81887472,13.55,13.25,息
2022-08-01,0.97142857,0.83741528,14,13.6,息
2023-07-24,0.97288136,0.86204514,14.75,14.35,息
2024-08-29,0.98076923,0.88607427,26,25.5,息
2025-10-16,0.90344828,0.90344828,21.75,19.65,息
