date,factor,cum_factor,pre_close,ref_price,kind
2015-07-27,0.96124031,0.71367145,38.7,37.2,息
2016-08-01,0.96264010,0.74244853,40.15,38.65,息
2017-07-31,0.97083840,0.77126283,41.15,39.95,息
2018-07-30,0.96840826,0.79442967,41.15,39.85,息
2019-07-29,0.96777658,0.82034582,46.55,45.05,息
2020-07-27,0.96701031,0.84766034,48.5,46.9,息
2021-09-16,0.96911197,0.87657839,51.8,50.2,息
2022-07-20,0.97174254,0.90451714,63.7,61.9,息
2023-07-17,0.98769231,0.93081974,162.5,160.5,息
2024-07-24,0.98970840,0.94241874,291.5,288.5,息
2025-07-24,0.97527473,0.95221859,182,177.5,息
2026-07-23,0.97635934,0.97635934,211.5,206.5,息
