date,factor,cum_factor,pre_close,ref_price,kind
2015-07-20,0.96610169,0.68122959,17.7,17.1,息
2016-07-28,0.96842105,0.70513238,19,18.4,息
2017-07-25,0.96978022,0.72812583,18.2,17.65,息
2018-08-01,0.97260274,0.75081530,18.25,17.75,息
2019-08-01,0.98233996,0.77196503,22.65,22.25,息
2020-07-30,0.95822454,0.78584305,19.15,18.35,息
2021-07-29,0.97407407,0.82010324,16.2,15.78,息
2022-07-28,0.95886889,0.84193108,19.45,18.65,息
2023-07-27,0.97772277,0.87804609,20.2,19.75,息
2024-07-15,0.97198068,0.89805220,20.7,20.12,息
2025-07-15,0.95302326,0.92394039,21.5,20.49,息
2026-07-01,0.96948357,0.96948357,21.3,20.65,息
