date,factor,cum_factor,pre_close,ref_price,kind
2015-08-24,0.98964706,0.71923453,21.25,21.03,息
2016-10-11,0.98434783,0.72675862,23,22.64,息
2017-08-28,0.98129870,0.73831485,19.25,18.89,息
2018-08-22,0.98337182,0.75238543,21.65,21.29,息
2019-08-29,0.97061224,0.76510778,24.5,23.78,息
2020-09-08,0.91647940,0.78827336,26.7,24.47,息
2021-08-16,0.95384615,0.86011029,26,24.8,息
2022-09-12,0.94666667,0.90172853,22.5,21.3,息
2023-09-04,0.97402597,0.95253014,23.1,22.5,息
2024-09-06,0.99324324,0.97793094,29.6,29.4,息
2025-09-08,0.98938053,0.98458353,22.6,22.36,息
2026-09-02,0.99515152,0.99515152,24.75,24.63,息
