date,factor,cum_factor,pre_close,ref_price,kind
2022-10-19,0.98390990,0.74742969,12.43,12.23,息
2023-01-17,0.98607242,0.75965258,14.36,14.16,息
2023-04-21,0.98041864,0.77038213,14.81,14.52,息
2023-07-18,0.98852772,0.78576855,15.69,15.51,息
2023-10-19,0.98652291,0.79488773,14.84,14.64,息
2024-01-17,0.98433420,0.80574685,15.32,15.08,息
2024-04-18,0.98655757,0.81857040,17.11,16.88,息
2024-07-16,0.98780488,0.82972391,20.5,20.25,息
2024-10-17,0.96772616,0.83996742,20.45,19.79,息
2025-01-17,0.97980321,0.86798048,19.31,18.92,息
2025-04-18,0.98773758,0.88587225,16.31,16.11,息
2025-07-16,0.99140247,0.89687005,18.61,18.45,息
2025-10-20,0.98565966,0.90464778,20.92,20.62,息
2026-01-19,0.97189797,0.91780949,23.13,22.48,息
2026-04-20,0.97282609,0.94434757,27.6,26.85,息
2026-07-16,0.97072600,0.97072600,34.16,33.16,息
