date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2009-03-09,0.95512821,,0.69098587,15.6,14.9,除權,exright
2012-07-30,0.92010444,,0.72344830,19.15,17.62,除權息,exright
2014-11-27,1.24545455,1.24555365,0.78626759,9.9,12.33,彌補虧損,reduce
2017-03-30,2.01841360,2.01890107,0.63125951,7.06,14.25,彌補虧損,reduce
2020-01-13,4.55807365,4.55871627,0.31267481,7.06,32.18,彌補虧損,reduce
2022-08-30,0.84953917,,0.06858835,86.8,73.74,除權息,exright
2023-08-28,0.93500000,,0.08073594,68,63.58,除權息,exright
2024-09-24,0.90750865,,0.08634860,289,262.27,除權息,exright
2025-08-28,0.95149068,,0.09514907,161,153.19,除權息,exright
2026-04-20,0.10000000,,0.10000000,325,32.5,面額變更（股數推導）,parvalue
